"ID","bear_score","bee_score","meadow_score","trout_score","eagle_score","rabbit_score","dragonfly_score","fox_score","deer_score","stream_score","wolves_score","dv_score"
19634,2,6,15,0,8,4,1,12,0,1,2,12
19635,4,3,3,8,6,1,4,3,12,4,3,12
19637,4,9,6,6,4,1,5,9,4,5,1,12
19639,16,3,3,2,6,0,1,6,8,1,1,12
19640,18,0,3,6,26,0,0,3,4,1,0,3
19641,6,0,15,4,16,2,4,0,4,4,1,12
19642,8,15,15,4,0,1,0,6,8,1,2,12
19643,2,0,10,4,6,2,10,3,8,5,1,12
19646,4,0,6,6,10,3,4,3,8,4,1,12
19648,0,9,15,6,10,2,0,3,8,0,3,7
19649,2,9,15,0,6,3,4,0,8,2,2,12
19650,4,3,10,8,8,2,6,12,0,3,0,12
19653,16,3,0,12,0,2,1,3,8,1,2,12
19655,8,9,6,6,0,0,4,6,4,4,3,12
19656,4,6,6,4,0,2,6,0,12,3,3,12
19657,6,0,15,12,20,3,0,3,0,1,1,7
19658,14,9,0,4,4,1,4,0,12,4,2,12
19659,4,9,15,6,8,2,0,3,4,4,1,12
19660,2,12,0,4,12,2,12,6,4,4,0,12
19662,8,15,3,8,0,1,0,6,4,1,3,12
19663,10,6,10,6,16,2,4,0,8,2,0,12
19665,12,6,6,6,16,1,0,6,8,1,1,12
19666,8,9,6,16,10,0,0,3,8,1,1,12
19668,8,6,10,4,0,2,6,9,8,2,0,12
19669,18,12,6,4,10,0,0,6,4,0,2,7
19670,14,6,3,10,0,3,0,3,4,1,3,12
19671,8,6,6,8,0,2,0,9,8,3,1,12
19672,18,9,10,6,0,1,2,3,4,2,2,12
19675,6,6,0,10,8,0,6,6,4,3,2,12
19676,16,6,3,8,14,1,4,3,4,2,1,12
19677,8,3,0,4,8,1,8,0,14,4,2,12
19678,10,0,15,8,6,0,2,6,4,1,2,12
19679,0,18,15,4,4,1,2,3,10,2,2,12
19681,8,3,6,10,4,0,0,6,12,3,1,12
19682,2,9,15,4,8,3,4,0,4,2,2,12
19684,0,6,0,6,10,2,6,6,12,3,2,12
19685,14,9,15,6,0,1,0,6,4,1,2,12
19686,0,15,10,4,12,0,2,6,4,2,2,12
19689,0,6,6,16,14,1,0,3,12,1,2,12
19690,8,12,6,0,4,1,6,3,4,3,2,12
19691,2,9,15,4,0,1,2,15,4,2,2,12
19692,4,0,15,12,4,0,2,6,8,2,2,12
19693,6,12,10,8,0,1,4,9,8,4,0,12
19694,10,9,6,2,4,0,0,3,10,5,1,12
19697,4,0,15,14,6,0,2,15,0,1,0,3
19698,14,3,10,6,4,0,3,0,10,1,1,12
19699,8,9,0,6,4,1,2,3,12,1,3,12
19700,10,9,6,4,0,1,4,6,10,4,1,12
19703,4,6,10,6,0,4,2,3,8,2,2,12
19705,12,3,3,2,6,2,6,3,4,3,2,12
19706,4,0,15,10,8,0,4,0,12,2,0,3
19707,8,3,3,8,8,0,6,9,4,3,1,12
19708,2,0,3,14,8,0,6,3,4,6,3,12
19710,8,3,0,12,20,1,2,9,4,2,0,12
19711,10,6,10,6,4,0,2,6,12,2,1,12
19712,2,6,15,6,0,2,6,0,8,3,3,12
19713,4,9,6,0,2,1,4,9,4,4,3,12
19714,12,9,6,2,2,0,6,6,4,3,1,12
19716,12,12,0,6,6,2,0,6,12,1,1,12
19717,8,9,6,6,8,1,6,0,4,3,1,12
19718,6,15,10,6,0,1,3,9,4,3,1,12
19720,16,12,10,2,0,0,1,6,8,1,2,12
19721,8,3,3,8,16,1,8,6,0,4,1,12
19723,4,0,6,10,4,0,4,6,12,2,3,12
19724,8,3,0,4,30,4,1,6,0,1,1,12
19725,6,0,15,10,6,0,2,15,4,2,0,7
19726,4,15,10,4,10,4,0,0,8,2,1,12
19727,2,9,21,0,4,1,0,3,16,1,1,12
19728,6,9,6,8,6,0,10,3,0,5,1,12
19729,4,12,10,4,6,1,1,6,8,1,2,12
19730,4,9,6,10,10,2,0,3,8,1,2,12
19731,26,6,0,4,8,1,1,0,12,1,1,12
19732,4,3,3,4,6,3,8,9,8,4,0,12
19733,2,6,10,6,8,1,2,9,4,2,2,12
19734,4,3,0,0,22,6,4,6,4,4,0,7
19735,8,0,0,8,20,2,2,6,8,2,1,12
19736,22,6,3,8,0,3,6,3,0,3,0,7
19738,6,12,6,0,0,2,1,12,12,1,1,12
19739,14,3,3,4,10,2,0,3,12,2,1,12
19740,16,3,0,6,14,1,0,3,8,1,4,12
19741,12,0,10,4,4,1,5,0,4,5,1,12
19742,6,6,10,18,8,1,1,6,0,1,1,12
19745,4,12,0,8,4,1,4,6,8,4,2,12
19746,10,15,0,4,18,3,2,0,4,2,2,12
19748,6,0,15,6,6,1,2,12,0,2,2,12
19749,8,9,0,6,22,4,0,6,8,1,1,12
19750,4,0,15,8,20,1,0,6,4,1,1,12
19751,8,9,6,4,4,1,0,9,12,3,1,12
19752,16,3,6,10,6,1,0,6,4,3,1,12
19754,2,6,6,0,4,2,8,6,8,4,2,12
19756,10,6,3,12,6,0,0,6,8,3,1,12
19757,10,9,6,10,22,3,0,3,0,1,1,12
19758,8,12,6,12,0,1,0,3,8,3,1,12
19759,0,15,0,16,8,1,2,6,8,2,1,12
19760,8,12,6,4,0,1,8,9,0,4,1,12
19761,4,9,6,0,0,1,6,6,8,3,3,12
19762,16,12,15,4,0,0,3,6,4,3,1,12
19764,2,0,10,12,6,1,7,6,4,7,0,12
19765,0,6,6,8,0,1,6,6,14,3,2,12
19766,0,9,15,0,2,1,4,9,4,4,1,12
19767,2,12,0,10,0,3,2,3,12,2,2,12
19768,6,0,0,12,16,1,0,9,12,1,1,7
19769,0,12,15,12,8,1,0,9,4,1,1,12
19771,12,6,10,4,10,3,0,6,8,0,0,7
19772,10,6,0,14,14,1,0,3,8,3,0,7
19773,8,6,6,0,10,2,4,3,4,4,1,12
19774,8,6,3,8,4,1,12,0,0,6,2,12
19775,2,0,15,4,2,0,5,6,4,5,3,12
19776,2,12,15,4,4,1,0,12,8,1,1,12
19777,20,12,6,8,6,0,0,9,4,1,1,12
19778,4,15,3,14,16,1,0,3,4,1,0,12
19779,12,6,3,6,4,0,2,6,8,2,3,12
19780,6,6,10,6,2,0,0,6,8,3,3,12
19781,12,12,0,10,0,3,2,3,8,2,1,12
19783,6,6,0,18,10,2,0,3,12,1,1,12
19785,10,9,15,4,12,1,0,6,4,0,2,12
19787,14,3,0,4,0,2,4,3,14,4,1,12
19788,8,3,10,4,4,1,4,3,4,4,2,12
19790,2,0,15,6,2,0,8,9,4,4,1,12
19793,0,3,3,6,6,2,12,0,12,6,2,12
19794,4,9,6,0,4,2,0,6,18,0,2,7
19797,22,6,0,0,8,2,0,6,16,0,1,3
19798,0,9,6,16,18,2,0,0,0,1,3,3
19799,8,3,3,6,20,2,4,0,12,2,0,12
19800,0,0,10,10,6,2,5,3,8,5,2,12
19801,0,12,10,6,4,1,0,9,8,3,2,12
19803,0,6,3,10,0,1,9,9,12,3,1,12
19804,12,0,15,6,10,2,0,0,12,1,0,3
19806,10,0,0,4,12,1,3,9,8,3,2,12
19808,18,6,3,10,0,1,4,6,4,4,0,12
19809,12,6,15,6,4,0,3,9,4,3,0,12
19810,4,12,0,4,6,0,2,3,16,2,1,12
19811,4,6,6,8,0,1,4,6,8,4,3,12
19813,0,12,15,4,2,0,4,6,4,2,4,12
19814,4,6,6,4,0,1,4,0,16,4,3,12
19815,4,9,6,4,8,3,0,6,8,3,2,12
19817,4,0,10,4,2,0,4,6,12,4,2,12
19818,10,6,10,14,0,1,0,0,8,4,2,7
19819,0,0,6,4,18,2,0,6,16,0,3,3
19820,10,6,10,6,12,1,1,0,12,1,1,12
19821,2,6,10,4,12,2,0,6,8,4,1,12
19823,8,0,0,10,0,0,8,12,12,4,1,3
19824,0,12,6,16,0,1,0,9,8,1,1,7
19825,6,0,6,14,0,2,3,9,4,1,1,12
19826,20,3,6,2,0,1,4,6,0,2,2,12
19828,2,24,15,0,2,1,0,9,8,2,1,12
19829,16,3,0,8,18,3,2,0,10,2,0,7
19830,2,6,10,6,12,1,6,3,8,3,1,12
19831,2,12,15,4,14,2,0,3,8,0,1,12
19833,6,0,10,4,18,2,0,3,8,1,3,12
19834,0,12,3,6,0,1,12,3,4,4,4,12
19835,0,3,0,6,16,2,1,12,8,1,3,12
19836,0,6,10,10,0,0,4,6,12,2,3,7
19837,2,6,10,0,4,2,4,9,8,4,1,12
19838,14,21,6,8,4,0,2,3,4,1,1,12
19839,4,9,6,8,0,1,3,12,8,3,1,12
19840,2,9,15,4,2,0,6,9,4,3,1,12
19841,4,3,6,0,12,2,3,6,8,3,1,12
19843,10,9,6,4,4,1,0,3,14,3,2,12
19845,0,15,10,4,16,0,0,3,12,1,2,7
19846,6,6,0,10,14,2,0,6,4,5,1,12
19847,16,9,6,8,0,0,3,6,4,3,1,12
19848,4,12,10,0,8,2,4,3,12,2,0,12
19849,6,0,15,4,0,1,1,6,12,1,2,12
19850,0,15,10,0,8,4,0,9,8,3,0,3
19851,2,6,10,4,8,1,0,6,8,3,3,12
19852,0,6,0,6,8,3,4,15,4,4,1,12
19853,8,3,3,10,24,2,0,6,4,1,1,12
19854,6,0,10,10,8,1,8,6,0,4,1,12
19855,6,3,3,6,4,1,4,9,8,4,1,12
19856,4,6,6,6,4,0,5,3,4,5,3,12
19857,0,6,6,6,0,1,6,12,12,3,2,12
19859,6,3,6,10,16,1,0,12,4,1,1,12
19860,10,0,0,10,20,1,10,0,4,5,1,7
19861,6,15,10,4,0,2,0,12,4,1,1,12
19862,0,9,10,10,10,0,2,0,12,2,2,7
19863,4,0,6,2,20,4,0,6,8,0,1,7
19866,0,9,6,4,12,1,0,3,16,0,2,7
19867,20,9,0,4,10,1,8,0,0,4,0,3
19868,10,9,6,4,4,1,0,9,8,3,2,12
19869,16,0,10,6,0,2,3,3,4,3,1,12
19870,6,3,0,20,10,1,0,9,4,1,2,12
19871,2,9,15,2,12,2,0,6,12,3,0,12
19873,20,3,6,2,10,2,0,6,8,1,1,12
19874,4,9,15,10,6,1,3,6,4,3,1,12
19875,4,6,15,4,0,0,4,6,8,4,1,12
19876,12,3,0,4,8,2,0,9,12,2,1,12
19878,12,12,6,14,6,1,0,0,8,1,1,12
19879,6,0,3,6,6,1,4,9,12,4,1,12
19880,8,6,15,2,22,3,0,0,4,1,3,12
19882,6,6,6,4,6,1,6,6,4,3,2,12
19884,4,6,10,0,2,1,0,6,16,3,2,12
19886,2,6,10,6,2,1,8,9,4,4,1,12
19889,0,0,15,6,8,3,0,12,4,1,2,7
19890,10,0,3,4,6,1,6,6,8,3,2,12
19891,10,0,15,2,6,1,1,9,8,1,0,12
19892,2,21,0,0,4,2,4,3,8,4,2,12
19893,2,0,0,6,10,2,10,12,8,5,0,7
19894,4,0,0,6,8,1,4,6,16,4,1,12
19895,2,0,0,4,12,2,3,3,16,3,3,12
19896,14,3,0,8,20,0,0,6,0,1,4,3
19897,6,9,6,12,4,0,2,3,12,2,1,12
19898,6,6,10,6,6,1,0,6,8,1,3,12
19900,6,0,3,14,12,3,2,3,4,2,2,12
19902,6,6,6,10,8,2,2,0,12,2,2,12
19904,2,15,15,4,2,0,4,3,8,4,1,12
19905,0,12,10,6,2,0,2,9,4,2,4,12
19906,0,21,15,0,0,1,2,12,0,2,2,3
19907,4,12,15,10,10,2,0,0,8,1,2,12
19908,2,0,3,18,6,0,2,6,8,2,3,12
19909,8,6,6,4,0,1,2,9,18,1,1,12
19910,6,6,6,4,2,0,4,3,12,4,2,12
19913,0,9,6,4,8,1,3,9,4,3,3,12
19914,12,12,0,0,4,1,3,3,8,3,3,12
19915,6,12,6,4,22,3,0,6,4,3,0,12
19916,6,6,15,6,6,1,0,0,8,3,3,12
19917,4,12,15,2,0,2,3,6,8,3,1,12
19918,8,12,15,4,8,2,0,3,12,1,0,12
19919,6,0,3,8,8,2,0,3,8,6,2,12
19921,6,15,0,4,12,1,4,3,4,4,2,12
19924,2,12,10,8,6,1,3,6,8,3,0,12
19925,6,6,10,8,0,0,2,9,12,2,2,12
19926,4,6,3,0,12,2,0,9,8,2,3,12
19929,4,6,6,10,8,2,0,9,8,1,2,12
19930,4,12,15,0,4,1,0,3,8,3,2,12
19931,8,9,6,10,8,2,0,3,8,2,1,12
19932,14,6,3,2,12,2,0,12,4,1,1,12
19934,8,18,6,8,4,1,2,6,4,2,1,12
19935,4,0,0,6,12,2,12,6,4,6,1,12
19936,14,3,3,8,8,2,0,3,0,3,4,12
19937,6,6,3,4,26,3,0,3,12,1,1,12
19941,8,21,6,4,12,2,0,6,0,4,0,7
19942,14,6,3,8,6,1,3,6,8,3,0,12
19943,2,3,0,0,8,4,12,3,12,3,1,12
19944,0,18,15,6,12,1,0,3,4,3,2,12
19945,8,6,6,6,10,3,0,3,8,1,3,12
19946,6,18,6,4,8,1,0,6,8,1,2,12
19947,2,15,15,6,4,0,4,6,4,2,1,12
19948,6,0,15,8,6,1,4,3,12,4,0,12
19951,2,0,0,4,16,1,4,3,8,4,4,12
19952,6,12,15,12,10,2,0,3,8,1,0,12
19957,4,18,6,6,10,1,5,3,0,5,0,12
19958,8,6,6,2,4,1,3,0,16,3,1,12
19960,4,18,3,0,2,1,0,3,12,2,4,12
19961,2,0,6,4,8,3,3,3,16,3,1,12
19962,8,0,3,6,8,3,1,3,16,1,1,12
19964,0,3,0,10,10,3,2,9,8,2,3,12
19965,0,3,0,6,22,2,2,6,8,2,4,12
19966,10,12,10,4,10,1,2,3,0,2,2,12
19967,0,6,6,0,4,1,6,9,8,6,1,12
19968,0,0,3,12,6,1,9,9,8,3,2,12
19969,8,6,10,4,0,2,5,0,12,5,1,12
19970,2,6,6,8,0,1,7,6,12,7,0,12
19971,4,9,6,4,8,3,4,6,8,2,1,12
19972,10,3,3,8,6,1,10,6,4,5,1,12
19973,10,6,6,6,8,0,1,6,8,1,3,12
19974,10,6,3,4,6,0,4,0,8,4,2,12
19975,4,21,0,4,8,1,0,3,12,1,3,12
19976,4,15,10,4,6,1,0,9,12,1,1,12
19977,20,12,3,6,4,0,0,3,8,1,2,12
19978,8,12,0,6,8,1,6,6,0,3,1,12
19979,2,6,6,6,2,0,5,9,8,5,1,12
19980,12,9,6,4,2,0,0,6,12,4,1,12
19981,12,0,0,8,16,1,2,6,8,2,2,12
19982,0,6,6,12,0,1,4,15,4,4,1,12
19983,8,0,15,10,8,1,0,0,12,1,1,7
19984,6,0,0,6,24,3,6,6,4,3,1,12
19985,8,6,0,4,8,2,3,9,8,3,1,12
19987,2,6,6,4,0,2,6,6,8,3,3,12
19988,8,9,0,4,8,3,0,6,4,2,3,12
19989,0,0,15,4,4,1,2,9,8,2,4,12
19990,4,6,10,0,12,2,6,3,0,3,2,12
19991,16,3,0,6,0,2,4,3,8,2,2,12
19993,6,6,0,4,4,0,3,6,18,3,1,12
19994,0,12,10,6,12,1,4,3,8,2,2,12
19995,2,0,15,2,16,2,2,3,12,2,1,12
19996,14,12,15,6,0,1,4,0,0,4,1,7
19997,8,6,0,6,4,1,0,9,8,3,3,12
19998,4,6,0,10,14,2,10,3,8,5,0,12
19999,2,6,15,0,4,2,2,9,4,1,1,12
20002,4,12,15,4,4,0,2,9,8,2,1,12
20003,8,12,10,6,12,1,0,0,4,1,2,12
20004,4,9,15,16,0,0,0,9,12,1,0,3
20008,4,6,6,8,0,0,9,6,8,3,3,12
20009,6,0,10,10,8,0,2,6,4,2,3,12
20010,2,0,10,6,4,1,10,9,0,5,2,12
20011,4,12,0,10,6,1,2,9,12,2,1,12
20012,8,15,10,14,0,1,2,3,0,2,2,12
20013,2,0,3,4,0,2,6,12,16,3,1,12
20014,8,9,0,0,2,1,3,12,8,3,1,12
20016,2,0,6,4,8,1,3,9,12,3,2,12
20017,2,12,15,4,4,2,6,3,4,3,0,12
20019,0,12,3,12,10,3,2,0,4,2,3,12
20020,8,3,3,6,6,1,12,6,4,4,1,12
20021,14,6,6,4,0,2,0,6,4,1,4,12
20022,10,0,0,10,20,1,2,9,4,2,1,12
20024,10,3,3,2,10,1,2,3,8,2,2,12
20025,2,12,10,0,8,2,0,3,4,5,2,12
20027,8,6,6,8,0,3,8,9,0,4,0,7
20028,0,6,6,4,4,1,8,12,4,4,2,12
20029,4,6,6,4,8,1,6,6,4,3,2,12
20030,22,6,3,4,0,0,0,6,8,2,2,7
20032,0,12,15,4,2,0,15,0,8,3,1,7
20033,0,6,10,10,14,2,9,3,0,3,2,12
20034,10,9,3,0,0,0,3,6,16,3,2,7
20035,0,12,10,4,0,0,1,3,16,1,5,7
20037,10,9,0,4,8,3,4,3,8,2,2,12
20039,4,3,3,10,14,2,0,3,8,3,3,12
20042,0,18,3,8,0,2,1,6,4,1,3,12
20044,12,3,6,6,6,1,0,9,8,1,2,12
20045,6,18,16,2,4,1,2,6,0,2,0,12
20046,12,3,3,10,8,1,0,3,12,1,3,12
20047,4,0,15,8,10,3,2,3,4,2,2,12
20048,12,0,3,8,6,0,12,3,8,3,0,7
20049,10,9,6,6,0,3,2,6,8,2,0,12
20054,14,9,6,4,14,0,0,3,4,1,4,12
20055,6,15,15,12,6,0,0,3,4,1,2,12
20056,10,6,10,4,18,3,1,0,12,1,0,12
20057,10,3,3,8,12,1,0,6,4,1,3,12
20059,4,0,6,4,10,2,9,3,12,3,0,12
20060,12,21,0,6,6,1,3,6,4,3,0,12
20061,14,3,15,2,0,0,2,12,8,2,0,7
20062,0,3,3,8,26,2,0,0,16,3,1,7
20065,2,6,6,4,10,2,9,3,8,3,1,12
20066,2,0,6,4,6,1,12,3,12,3,0,12
20067,6,0,6,8,0,1,6,6,8,3,3,12
20068,12,3,0,2,8,1,1,15,0,1,3,12
20071,4,12,15,4,12,1,2,9,4,2,0,12
20072,0,6,3,6,8,3,0,9,12,3,1,12
20077,10,3,10,4,2,1,3,0,8,3,3,12
20078,10,12,10,8,4,0,0,6,4,2,2,12
20079,6,3,0,8,8,3,0,3,12,1,4,12
20081,6,0,10,18,10,1,1,3,0,1,2,12
20082,0,0,10,6,24,3,0,0,16,1,2,3
20083,4,0,6,12,8,0,1,3,12,1,3,12
20086,4,6,6,10,10,2,0,6,4,1,4,12
20087,6,21,0,10,8,2,0,6,8,1,1,12
20088,8,6,10,12,8,1,0,0,4,1,4,12
20089,12,0,0,10,8,1,4,9,4,4,2,12
20090,6,9,6,6,4,1,6,3,4,3,3,12
20091,6,12,15,6,4,0,0,3,16,1,1,12
20094,8,0,15,6,6,1,8,0,8,4,0,7
20095,0,18,10,6,12,1,0,6,8,1,1,12
20096,4,12,10,8,0,0,1,6,12,1,1,12
20099,6,0,15,6,8,2,3,3,8,3,1,12
20100,4,6,6,4,2,1,5,6,8,5,2,12
20102,2,6,10,0,4,2,0,6,12,5,1,12
20104,4,12,10,6,0,0,2,3,16,2,3,12
20105,6,9,3,6,4,0,4,0,14,4,2,12
20106,16,3,10,4,0,3,0,3,4,1,3,12
20107,10,9,6,2,0,1,4,3,12,4,2,12
20108,12,12,6,6,4,0,0,0,12,1,4,7
20109,6,0,15,6,4,0,3,9,4,3,2,12
20110,4,12,15,4,0,0,2,9,8,2,3,12
20111,6,12,15,12,0,1,0,3,8,1,1,12
20112,12,9,6,8,14,1,3,6,4,3,0,12
20113,0,15,10,8,0,1,3,6,4,3,3,12
20115,0,0,10,6,6,2,5,3,12,5,2,12
20117,8,6,10,10,16,0,0,3,8,1,1,12
20118,6,9,15,12,8,2,0,0,4,1,2,12
20119,6,9,6,4,4,1,8,6,0,4,3,12
20120,4,15,0,2,8,1,0,15,8,1,2,12
20121,8,9,10,10,6,1,0,9,4,1,1,12
20122,4,12,15,4,4,1,3,9,8,3,0,12
20123,4,0,10,4,8,1,5,3,8,5,1,12
20124,10,6,6,6,14,1,3,3,0,3,1,12
20125,4,9,6,4,4,1,4,3,8,4,3,12
20126,10,6,0,6,6,0,1,12,12,1,1,12
20128,8,3,3,8,16,2,0,3,16,0,1,12
20130,8,9,6,2,20,3,2,0,0,2,3,12
20132,4,6,10,4,6,2,2,9,8,2,1,12
20133,14,6,6,10,10,1,0,6,4,1,1,12
20135,10,0,3,12,4,0,12,0,4,3,3,7
20136,4,6,0,12,8,2,0,9,8,1,2,12
20137,12,18,15,4,8,1,2,0,4,1,1,12
20138,2,6,10,0,4,1,8,3,8,4,2,12
20139,4,6,6,4,0,1,8,6,8,4,3,12
20140,8,0,6,14,10,1,0,9,4,1,2,12
20141,0,9,15,6,16,2,10,0,0,5,1,7
20143,12,9,0,4,4,1,8,0,8,4,2,12
20146,0,6,3,10,16,1,0,3,8,1,4,12
20147,4,9,6,14,0,1,0,3,12,1,2,12
20148,8,6,6,6,6,1,6,3,4,3,3,12
20149,0,12,3,8,0,1,4,3,8,2,5,12
20154,14,3,3,6,0,1,10,0,4,5,3,12
20155,2,6,10,6,4,1,4,6,4,2,3,12
20156,10,9,15,2,6,1,1,6,0,1,3,12
20157,6,0,10,14,12,2,0,9,4,1,0,7
20158,2,9,15,0,8,2,0,0,16,1,2,7
20159,8,0,15,2,0,1,2,9,8,2,2,12
20160,4,15,10,6,12,1,3,9,0,3,0,12
20161,8,12,0,14,8,1,0,6,4,1,2,12
20162,10,3,0,6,8,2,0,6,14,1,2,12
20163,16,9,15,4,12,1,0,3,4,2,0,12
20164,8,3,3,4,4,1,8,6,4,4,2,12
20165,12,3,0,10,22,1,0,3,12,1,1,12
20167,0,0,15,12,8,2,0,3,12,3,1,7
20168,10,6,10,10,4,0,0,6,8,1,2,12
20169,2,9,15,6,6,1,10,3,4,5,0,12
20171,4,9,6,2,6,2,0,9,8,1,4,12
20172,12,9,6,6,0,0,4,3,12,4,1,12
20173,10,9,0,8,10,2,3,0,8,3,2,12
20174,12,0,6,6,6,0,4,3,16,2,1,12
20178,4,0,0,12,16,2,10,3,4,5,2,12
20181,6,12,0,4,6,0,3,6,8,3,1,12
20183,4,12,15,0,2,1,4,3,4,4,1,12
20184,10,9,6,0,10,2,4,0,12,2,1,12
20185,4,6,0,4,26,3,1,3,8,1,2,12
20186,12,0,10,2,14,2,0,3,12,2,0,7
20188,6,3,3,4,16,3,3,9,4,3,1,12
20189,6,0,6,6,4,0,6,6,16,3,1,12
20190,12,3,3,6,6,1,4,3,8,4,2,12
20191,0,9,15,8,18,1,1,9,4,1,0,12
20192,0,9,15,4,30,4,0,3,8,0,1,7
20193,6,0,15,8,10,3,4,6,0,4,0,7
20194,6,15,0,0,4,2,8,3,4,4,2,12
20196,10,3,15,0,8,1,1,0,14,1,1,12
20197,0,12,15,0,8,2,3,6,12,3,0,7
20200,16,9,6,6,4,0,2,3,8,2,2,12
20201,6,0,0,6,10,1,2,6,12,2,4,12
20202,8,6,3,10,8,2,6,3,12,3,0,12
20203,6,6,6,8,8,0,0,6,12,1,3,12
20204,2,0,6,12,8,0,4,3,4,4,4,12
20205,4,6,6,0,12,3,1,3,12,1,2,12
20207,0,6,3,8,0,0,18,3,4,6,4,7
20208,10,12,10,2,6,2,0,3,8,1,1,12
20209,8,6,6,12,16,0,0,6,4,1,1,12
20210,2,0,3,6,6,1,15,3,8,5,2,12
20211,0,0,6,6,18,2,1,6,4,1,3,12
20212,6,6,10,4,8,2,3,3,12,3,1,12
20213,2,9,18,0,2,1,6,0,8,3,1,12
20214,8,6,3,10,28,3,0,3,4,3,0,12
20215,14,12,15,6,0,1,2,6,0,2,1,12
20216,0,6,6,0,18,3,2,6,8,2,3,12
20217,8,9,0,8,6,1,1,3,14,3,1,12
20218,4,6,10,4,8,1,6,3,4,3,3,12
20219,2,12,0,0,4,1,4,9,8,4,2,12
20220,14,6,10,10,14,1,2,3,0,2,0,12
20221,14,6,0,4,12,2,0,0,8,4,1,7
20222,2,0,6,10,8,2,2,12,4,2,2,12
20223,8,9,6,8,4,0,1,3,4,1,4,12
20225,12,6,6,6,30,3,0,0,4,1,1,12
20226,4,9,15,10,22,1,2,0,4,2,0,12
20227,4,9,15,0,4,1,6,3,8,3,1,12
20228,4,0,0,4,0,1,12,15,12,3,1,7
20230,2,6,10,2,12,2,0,6,8,2,2,12
20231,0,9,6,4,12,2,6,0,12,3,2,12
20232,6,12,0,10,10,2,0,9,4,1,2,12
20233,6,9,15,2,2,0,1,3,8,1,3,12
20235,0,12,15,8,8,0,3,3,4,3,2,12
20236,6,9,6,0,4,2,3,3,12,3,1,12
20237,12,3,6,4,6,1,0,6,8,2,3,12
20239,12,0,0,16,4,0,16,3,4,4,1,7
20240,10,9,0,6,0,3,3,6,4,3,2,12
20241,2,6,10,4,12,2,1,3,4,1,4,12
20242,2,0,3,2,8,1,8,12,8,4,1,12
20244,14,3,3,6,12,1,0,3,8,3,1,12
20245,4,6,10,4,8,1,0,12,4,0,1,12
20246,10,3,3,6,10,1,3,6,8,3,1,12
20247,6,12,0,0,8,2,6,3,8,2,1,12
20248,0,15,0,10,8,2,3,3,8,3,2,12
20250,8,9,15,2,4,1,0,6,12,1,1,12
20251,6,6,6,2,4,1,2,12,12,2,1,12
20253,10,3,3,8,0,1,2,6,18,2,1,12
20254,4,6,6,4,10,2,4,6,0,2,4,12
20255,4,0,0,2,12,5,4,3,12,2,2,12
20256,10,24,0,2,4,1,0,9,4,2,2,12
20257,4,9,6,4,2,0,0,6,16,3,3,12
20259,8,6,15,4,0,1,6,3,4,3,1,12
20260,0,12,15,8,8,1,1,0,8,1,3,12
20262,10,12,15,6,6,1,1,0,14,1,0,12
20264,6,0,0,6,20,2,3,9,12,3,0,7
20265,4,3,3,14,6,1,9,12,4,3,0,12
20267,8,0,3,8,16,1,2,6,12,2,0,12
20268,4,12,0,6,22,2,6,3,8,3,0,12
20269,6,9,3,4,20,2,0,6,12,1,1,12
20271,2,0,3,2,12,2,6,0,16,6,1,12
20272,8,6,15,6,6,1,3,9,0,3,0,12
20274,4,6,10,4,0,2,0,6,12,1,3,12
20276,8,6,10,12,0,1,9,6,0,3,1,12
20277,4,12,10,6,14,2,0,3,8,1,2,12
20279,6,15,15,2,6,1,0,9,4,1,2,12
20280,2,0,3,4,4,1,9,9,12,3,2,12
20282,4,0,0,10,6,1,12,12,12,6,0,7
20283,0,6,3,4,22,2,3,3,14,3,0,12
20284,2,0,10,4,12,1,4,3,4,4,3,12
20285,0,18,15,8,4,0,0,6,12,1,2,7
20288,0,15,3,4,2,0,6,6,4,3,4,12
20289,4,6,10,8,4,1,6,0,8,3,3,12
20291,6,0,3,8,12,0,6,6,4,3,3,12
20292,16,6,0,4,6,2,8,3,0,4,1,12
20293,12,6,0,6,8,0,5,0,10,5,1,7
20294,0,6,10,8,16,1,4,6,0,4,2,12
20297,10,0,3,10,0,1,5,9,4,5,1,12
20298,4,9,15,2,6,1,0,12,0,1,3,12
20299,16,6,3,2,10,1,0,9,0,1,4,12
20303,12,0,6,8,12,1,0,9,4,1,1,12
20304,6,6,3,6,4,0,5,3,16,5,1,12
20305,0,6,10,10,10,1,0,6,8,1,3,12
20308,4,6,0,0,4,1,15,6,8,5,1,12
20311,18,3,3,4,8,1,0,9,0,1,3,12
20315,6,0,10,6,0,1,10,3,8,5,1,12
20316,10,6,10,2,2,0,0,9,16,2,1,12
20317,4,0,0,4,12,2,3,6,8,3,4,12
20319,4,12,10,8,12,0,0,6,4,1,1,12
20320,4,15,0,8,4,0,3,6,10,3,2,12
20321,4,12,0,8,6,1,9,0,4,3,3,12
20323,8,9,0,6,6,2,0,3,12,1,3,12
20324,2,0,15,6,18,1,0,3,12,3,1,12
20325,12,6,6,4,4,0,1,6,8,1,3,12
20327,4,6,6,10,6,1,3,6,8,3,1,12
20329,12,12,0,8,8,0,2,9,4,2,1,12
20330,2,0,3,6,10,2,0,3,12,6,2,12
20332,6,12,15,8,0,1,1,3,4,1,3,12
20335,2,9,15,4,4,0,0,3,8,6,1,12
